Date,MIA,NNR,WPB,S2PMP,S3PMP
1-Jan-08,0,424,0,0,0
2-Jan-08,0,273,0,0,0
3-Jan-08,0,52,0,0,0
4-Jan-08,0,28,0,0,0
5-Jan-08,0,46,0,0,0
6-Jan-08,0,0,0,0,0
7-Jan-08,0,0,0,0,0
8-Jan-08,0,0,0,0,0
9-Jan-08,0,0,0,0,0
10-Jan-08,0,0,0,0,0
11-Jan-08,0,0,0,0,0
12-Jan-08,0,0,0,0,0
13-Jan-08,0,0,0,0,0
14-Jan-08,0,0,0,0,0
15-Jan-08,0,0,0,0,0
16-Jan-08,0,0,0,0,0
17-Jan-08,0,59,0,0,0
18-Jan-08,0,49,0,0,0
19-Jan-08,0,0,0,0,0
20-Jan-08,0,14,0,0,0
21-Jan-08,0,0,0,0,0
22-Jan-08,0,24,0,0,0
23-Jan-08,0,216,0,0,0
24-Jan-08,0,0,0,0,0
25-Jan-08,0,102,0,0,0
26-Jan-08,0,10,0,0,0
27-Jan-08,0,28,0,0,0
28-Jan-08,0,153,0,0,0
29-Jan-08,0,180,0,0,0
30-Jan-08,0,76,0,0,0
31-Jan-08,0,67,0,0,0
1-Feb-08,0,33,0,0,0
2-Feb-08,0,0,0,0,0
3-Feb-08,0,0,0,0,0
4-Feb-08,0,0,0,0,0
5-Feb-08,0,20,0,0,0
6-Feb-08,0,0,0,0,0
7-Feb-08,0,0,0,0,0
8-Feb-08,0,0,0,0,0
9-Feb-08,0,0,0,0,0
10-Feb-08,0,32,0,0,0
11-Feb-08,0,0,0,0,0
12-Feb-08,0,0,0,0,0
13-Feb-08,0,0,0,349.5,0
14-Feb-08,0,0,0,1085.12,0
15-Feb-08,0,110,0,350.6,0
16-Feb-08,0,242,0,0,0
17-Feb-08,0,315,0,0,0
18-Feb-08,0,0,0,0,0
19-Feb-08,0,0,0,0,0
20-Feb-08,0,0,0,0,0
21-Feb-08,0,45,0,0,0
22-Feb-08,0,58,0,0,0
23-Feb-08,0,0,0,0,0
24-Feb-08,0,0,0,0,0
25-Feb-08,0,35,0,0,0
26-Feb-08,0,15,0,0,0
27-Feb-08,0,265,0,0,0
28-Feb-08,0,151,0,0,0
29-Feb-08,0,103,0,0,0
1-Mar-08,0,56,0,0,0
2-Mar-08,0,24,0,0,0
3-Mar-08,0,77,0,0,0
4-Mar-08,0,0,0,0,0
5-Mar-08,0,103,0,0,0
6-Mar-08,0,0,0,0,0
7-Mar-08,0,179,0,0,0
8-Mar-08,0,0,0,0,0
9-Mar-08,0,0,0,0,0
10-Mar-08,0,0,0,0,0
11-Mar-08,0,0,0,0,0
12-Mar-08,0,370,0,0,0
13-Mar-08,0,291,0,0,0
14-Mar-08,0,296,0,0,0
15-Mar-08,0,0,0,0,0
16-Mar-08,0,0,0,0,0
17-Mar-08,0,0,0,0,0
18-Mar-08,0,0,0,0,0
19-Mar-08,0,0,0,0,0
20-Mar-08,0,0,0,0,0
21-Mar-08,0,0,0,0,0
22-Mar-08,0,0,0,0,0
23-Mar-08,0,82,0,0,0
24-Mar-08,0,242,0,0,0
25-Mar-08,0,513,0,0,0
26-Mar-08,0,142,0,0,0
27-Mar-08,0,0,0,0,0
28-Mar-08,0,0,0,0,0
29-Mar-08,0,0,0,0,0
30-Mar-08,0,0,0,0,0
31-Mar-08,0,0,0,0,0
1-Apr-08,0,0,0,0,0
2-Apr-08,0,0,0,0,0
3-Apr-08,0,0,0,0,0
4-Apr-08,0,0,0,0,0
5-Apr-08,0,0,0,0,0
6-Apr-08,0,0,0,0,0
7-Apr-08,0,145,0,0,0
8-Apr-08,0,0,0,0,0
9-Apr-08,0,0,0,0,0
10-Apr-08,0,0,0,0,0
11-Apr-08,0,0,0,0,0
12-Apr-08,0,0,0,0,0
13-Apr-08,0,0,0,0,0
14-Apr-08,0,0,0,0,0
15-Apr-08,0,0,0,0,0
16-Apr-08,0,0,0,0,0
17-Apr-08,0,0,0,0,0
18-Apr-08,0,0,0,0,0
19-Apr-08,0,0,0,0,0
20-Apr-08,0,0,0,0,0
21-Apr-08,0,0,0,0,0
22-Apr-08,0,0,0,0,0
23-Apr-08,0,0,0,0,0
24-Apr-08,0,0,0,0,0
25-Apr-08,0,0,0,0,0
26-Apr-08,0,0,0,0,0
27-Apr-08,0,0,0,0,0
28-Apr-08,0,0,0,0,0
29-Apr-08,0,0,0,0,0
30-Apr-08,0,0,0,0,0
1-May-08,0,0,0,0,0
2-May-08,0,0,0,0,0
3-May-08,0,0,0,0,0
4-May-08,0,84,0,0,0
5-May-08,0,0,0,0,0
6-May-08,0,0,0,0,0
7-May-08,0,0,0,0,0
8-May-08,0,0,0,0,0
9-May-08,0,0,0,0,0
10-May-08,0,0,0,0,0
11-May-08,0,63,0,0,0
12-May-08,0,0,0,0,0
13-May-08,0,0,0,0,0
14-May-08,0,238,0,0,0
15-May-08,0,382,0,0,0
16-May-08,0,388,0,0,0
17-May-08,0,405,0,0,0
18-May-08,0,333,0,0,0
19-May-08,0,311,0,0,0
20-May-08,0,394,0,0,0
21-May-08,0,387,0,0,0
22-May-08,0,364,0,0,0
23-May-08,0,40,0,0,0
24-May-08,0,0,0,0,0
25-May-08,0,0,0,0,0
26-May-08,0,151,0,0,0
27-May-08,0,218,0,0,0
28-May-08,0,206,0,0,0
29-May-08,0,265,0,0,0
30-May-08,0,277,0,0,0
31-May-08,0,313,0,0,0
1-Jun-08,0,334,0,0,0
2-Jun-08,0,320,0,0,0
3-Jun-08,0,285,0,0,0
4-Jun-08,0,298,0,0,0
5-Jun-08,0,309,0,0,0
6-Jun-08,0,276,0,0,0
7-Jun-08,0,319,0,0,0
8-Jun-08,0,329,0,0,0
9-Jun-08,0,343,0,0,0
10-Jun-08,0,279,0,0,0
11-Jun-08,0,216,0,0,0
12-Jun-08,0,0,0,0,0
13-Jun-08,0,0,0,0,0
14-Jun-08,0,0,0,0,0
15-Jun-08,0,0,0,0,0
16-Jun-08,0,0,0,0,0
17-Jun-08,0,0,0,0,0
18-Jun-08,0,44,0,0,0
19-Jun-08,0,562,0,0,0
20-Jun-08,0,375,0,0,0
21-Jun-08,0,284,0,0,0
22-Jun-08,0,281,0,0,0
23-Jun-08,0,133,0,0,0
24-Jun-08,0,413,0,0,0
25-Jun-08,0,239,0,0,0
26-Jun-08,0,200,0,0,0
27-Jun-08,0,393,0,0,0
28-Jun-08,0,291,0,0,0
29-Jun-08,0,100,0,0,0
30-Jun-08,0,0,0,0,0
1-Jul-08,0,0,0,0,0
2-Jul-08,0,178,0,0,0
3-Jul-08,0,364,0,0,0
4-Jul-08,0,37,0,0,0
5-Jul-08,0,0,0,0,0
6-Jul-08,0,0,0,0,0
7-Jul-08,0,65,0,146.5,89.94
8-Jul-08,0,68,0,0,0
9-Jul-08,0,84,0,0,0
10-Jul-08,0,207,0,0,0
11-Jul-08,0,0,0,0,0
12-Jul-08,0,0,0,0,0
13-Jul-08,0,127,0,0,0
14-Jul-08,0,0,0,0,0
15-Jul-08,0,0,0,0,0
16-Jul-08,0,166,0,0,0
17-Jul-08,0,278,0,0,0
18-Jul-08,0,0,0,0,0
19-Jul-08,0,61,0,0,0
20-Jul-08,0,206,0,0,0
21-Jul-08,0,247,0,0,0
22-Jul-08,0,27,0,0,0
23-Jul-08,0,0,0,0,0
24-Jul-08,0,0,0,0,0
25-Jul-08,0,14,0,0,0
26-Jul-08,0,98,0,0,0
27-Jul-08,0,241,0,0,0
28-Jul-08,0,121,0,0,0
29-Jul-08,0,112,0,0,0
30-Jul-08,0,75,0,0,0
31-Jul-08,0,0,0,0,0
1-Aug-08,0,0,0,0,0
2-Aug-08,0,0,0,0,0
3-Aug-08,0,0,0,0,0
4-Aug-08,0,0,0,0,0
5-Aug-08,0,0,0,160.19,0
6-Aug-08,0,138,0,0,0
7-Aug-08,0,143,0,0,0
8-Aug-08,0,142,0,0,0
9-Aug-08,0,0,0,0,0
10-Aug-08,0,49,0,0,0
11-Aug-08,0,53,0,0,0
12-Aug-08,0,286,0,0,68.36
13-Aug-08,0,192,0,0,0
14-Aug-08,0,126,0,0,0
15-Aug-08,0,158,0,0,0
16-Aug-08,0,25,0,0,0
17-Aug-08,0,87,0,0,0
18-Aug-08,0,125,0,0,0
19-Aug-08,0,0,0,1297.05,490.82
20-Aug-08,0,0,0,2570.25,1069.32
21-Aug-08,0,0,0,2216.85,1071.64
22-Aug-08,0,0,0,1841.53,1044.59
23-Aug-08,0,0,0,1080.81,865.6
24-Aug-08,0,0,0,754.51,0
25-Aug-08,0,298,0,0,0
26-Aug-08,0,285,0,0,0
27-Aug-08,0,250,0,0,0
28-Aug-08,0,372,0,0,0
29-Aug-08,0,330,0,0,0
30-Aug-08,0,193,0,0,0
31-Aug-08,0,390,0,0,0
1-Sep-08,0,58,0,0,0
2-Sep-08,0,21,0,0,0
3-Sep-08,0,39,0,0,0
4-Sep-08,0,0,0,0,0
5-Sep-08,0,25,0,374.63,0
6-Sep-08,0,0,0,2098.15,274.5
7-Sep-08,0,0,0,1282.35,41.76
8-Sep-08,0,0,0,0,0
9-Sep-08,0,0,0,0,0
10-Sep-08,0,0,0,0,0
11-Sep-08,0,0,0,0,0
12-Sep-08,0,0,0,0,0
13-Sep-08,0,118,0,0,0
14-Sep-08,0,0,0,0,0
15-Sep-08,0,21,0,0,0
16-Sep-08,0,21,0,0,0
17-Sep-08,0,0,0,0,0
18-Sep-08,0,0,0,0,0
19-Sep-08,0,0,0,0,0
20-Sep-08,0,0,0,0,0
21-Sep-08,0,0,0,0,0
22-Sep-08,0,190,0,0,0
23-Sep-08,0,0,0,0,0
24-Sep-08,0,0,0,0,0
25-Sep-08,0,0,0,0,0
26-Sep-08,0,0,0,0,0
27-Sep-08,0,105,0,0,0
28-Sep-08,0,73,0,0,0
29-Sep-08,0,288,0,0,0
30-Sep-08,0,95,0,278.54,0
1-Oct-08,0,8.5,0,383.98,0
2-Oct-08,0,119,0,0,0
3-Oct-08,0,19,0,0,0
4-Oct-08,0,159,0,0,0
5-Oct-08,0,94,0,0,0
6-Oct-08,0,0,0,0,0
7-Oct-08,0,0,0,0,0
8-Oct-08,0,0,0,0,0
9-Oct-08,0,12,0,0,0
10-Oct-08,0,29,0,0,0
11-Oct-08,0,104,0,0,0
12-Oct-08,0,0,0,0,0
13-Oct-08,0,59,0,0,0
14-Oct-08,0,222,0,0,0
15-Oct-08,0,179,0,0,0
16-Oct-08,0,0,0,0,0
17-Oct-08,0,0,0,0,0
18-Oct-08,0,0,0,0,0
19-Oct-08,0,0,0,0,0
20-Oct-08,0,38,0,0,0
21-Oct-08,0,77,0,0,0
22-Oct-08,0,24,0,0,0
23-Oct-08,0,165,0,0,0
24-Oct-08,0,0,0,0,0
25-Oct-08,0,60,0,0,0
26-Oct-08,0,8.3,0,0,0
27-Oct-08,0,0,0,0,0
28-Oct-08,0,48,0,0,0
29-Oct-08,0.32,32,88.31,0,0
30-Oct-08,0,16,231.13,0,0
31-Oct-08,0,47,164.96,0,0
1-Nov-08,238.84,2.1,108.13,0,0
2-Nov-08,0,0,62.98,0,0
3-Nov-08,169.86,123,52.32,0,0
4-Nov-08,109.49,65,158.42,0,0
5-Nov-08,50.92,133,151.66,0,0
6-Nov-08,33.71,169,52.04,0,0
7-Nov-08,0,0,83.16,0,0
8-Nov-08,0,0,161.34,0,0
9-Nov-08,0,0,95.52,0,0
10-Nov-08,0,0,71.78,0,0
11-Nov-08,0,0,146.23,0,0
12-Nov-08,0,0,137.54,0,0
13-Nov-08,0,0,222.1,0,0
14-Nov-08,0,0,348.47,0,0
15-Nov-08,0,0,140.28,0,0
16-Nov-08,0,0,0,0,0
17-Nov-08,0,0,428.63,0,0
18-Nov-08,0,0,626.38,0,0
19-Nov-08,0,0,620.96,0,0
20-Nov-08,0,0,449.44,0,0
21-Nov-08,0,0,190.05,0,0
22-Nov-08,0,0,175.67,0,0
23-Nov-08,0,0,221.51,0,0
24-Nov-08,0,0,294.35,0,0
25-Nov-08,175.38,65,569.16,0,0
26-Nov-08,224.47,82,665.6,0,0
27-Nov-08,220.61,97,623.39,0,0
28-Nov-08,215.77,0,412.04,0,0
29-Nov-08,214.95,0,352.35,0,0
30-Nov-08,75.77,10,139.88,0,0
1-Dec-08,0,43,0,0,0
2-Dec-08,295.64,122,239.26,0,0
3-Dec-08,759.72,374,158.1,0,0
4-Dec-08,803.37,620,207.21,0,0
5-Dec-08,421.84,366,457.41,0,0
6-Dec-08,276.01,358,152.41,0,0
7-Dec-08,255.54,316,72.7,0,0
8-Dec-08,299.18,263,439.45,0,0
9-Dec-08,360.02,181,421.86,0,0
10-Dec-08,138.89,126,64.66,0,0
11-Dec-08,0,58,0,0,0
12-Dec-08,0,76,0,0,0
13-Dec-08,0,0,0,0,0
14-Dec-08,0,46,0,0,0
15-Dec-08,0,49,0,0,0
16-Dec-08,55.26,76,0,0,0
17-Dec-08,102.04,196,0,0,0
18-Dec-08,100.69,81,50.49,0,0
19-Dec-08,101.14,86,138.89,0,0
20-Dec-08,102.33,82,86.81,0,0
21-Dec-08,101.51,0,64.22,0,0
22-Dec-08,146.25,79,162.85,0,0
23-Dec-08,213.49,309,68.66,37.96,0
24-Dec-08,208.48,232,49.27,0,0
25-Dec-08,10.45,44,32.55,0,0
26-Dec-08,48.72,97,85.69,0,0
27-Dec-08,107.09,97,32.87,0,0
28-Dec-08,178.33,95,0,0,0
29-Dec-08,423.12,56,0,0,0
30-Dec-08,401.57,26,170.63,0,0
31-Dec-08,348.09,178,150.31,0,0
1-Jan-09,348.13,256,23.81,0,0
2-Jan-09,239.09,198,121.47,0,0
3-Jan-09,222.54,139,109.64,0,0
4-Jan-09,224.81,139,60.85,0,0
5-Jan-09,246.12,18,12.73,0,0
6-Jan-09,103.45,141,76.37,40.93,37.14
7-Jan-09,43.97,116,199.13,0,0
8-Jan-09,43.09,43,29.66,0,0
9-Jan-09,486.42,429,428.47,0,0
10-Jan-09,218.74,388,234.51,0,0
11-Jan-09,219.58,413,157.56,0,0
12-Jan-09,215.72,327,154.34,0,0
13-Jan-09,218.25,265,78.36,0,0
14-Jan-09,323.42,366,37.31,0,1.48
15-Jan-09,858.83,592,320.15,0,0
16-Jan-09,852.61,423,322.22,0,0
17-Jan-09,486.43,398,64.73,0,0
18-Jan-09,342.46,178,0,0,0
19-Jan-09,494.11,408,112.32,0,0
20-Jan-09,864.89,736,120.22,0,0
21-Jan-09,720.11,671,207.11,0,0
22-Jan-09,581.87,413,473.69,0,0
23-Jan-09,20.13,0,152.86,0,0
24-Jan-09,442.28,87,42.62,0,0
25-Jan-09,413.57,112,86.26,0,0
26-Jan-09,332.33,19,346.24,0,0
27-Jan-09,340.51,549,416.64,0,0
28-Jan-09,538.68,580,464.73,0,0
29-Jan-09,521.85,616,401.99,0,0
30-Jan-09,309.62,261,108.75,0,0
31-Jan-09,46.83,1.9,0,0,0
1-Feb-09,170.82,67,0,0,0
2-Feb-09,274.78,218,15.88,0,0
3-Feb-09,1034.3,674,416.05,0,0
4-Feb-09,1090.65,684,580.93,0,0
5-Feb-09,774.97,603,240.28,0,0
6-Feb-09,174.17,235,177.37,0,0
7-Feb-09,0,0,0,0,0
8-Feb-09,0,60,0,0,0
9-Feb-09,0,197,0,0,0
10-Feb-09,334.99,639,0,0,0
11-Feb-09,0,542,1.72,0,0
12-Feb-09,74.08,408,199.59,0,0
13-Feb-09,590.74,350,153.98,0,0
14-Feb-09,341.97,357,95.17,0,0
15-Feb-09,344.85,360,74.63,0,0
16-Feb-09,355.7,271,154.57,0,0
17-Feb-09,365.39,242,81.97,0,0
18-Feb-09,638.46,303,33.22,0,0
19-Feb-09,661.13,288,195.63,0,0
20-Feb-09,786.49,505,343.23,0,0
21-Feb-09,551.35,491,277.67,0,0
22-Feb-09,217.52,354,236.96,0,0
23-Feb-09,667.49,387,321.7,0,0
24-Feb-09,269.53,617,117.44,0,0
25-Feb-09,0,724,315.97,0,0
26-Feb-09,0,515,337.88,0,0
27-Feb-09,0,273,229.75,0,0
28-Feb-09,0,583,161.86,0,0
1-Mar-09,0,159,196.56,0,0
2-Mar-09,0,406,117.7,0,0
3-Mar-09,0,855,425.02,0,0
4-Mar-09,0,707,441.8,0,0
5-Mar-09,0,541,570.31,0,0
6-Mar-09,0,515,546.33,0,0
7-Mar-09,0,500,190.42,0,0
8-Mar-09,0,446,105.9,0,0
9-Mar-09,0,318,545.07,0,0
10-Mar-09,42.58,409,525.26,0,0
11-Mar-09,347.15,538,444.75,0,0
12-Mar-09,620.58,426,455.07,0,0
13-Mar-09,699.05,287,655.86,0,0
14-Mar-09,512.32,295,344.57,0,0
15-Mar-09,499.91,271,86.39,0,0
16-Mar-09,559.38,336,513.85,0,0
17-Mar-09,617,489,521.09,0,0
18-Mar-09,202.04,69,137.18,0,0
19-Mar-09,0,0,0,0,0
20-Mar-09,0,0,0,0,0
21-Mar-09,0,181,0,0,0
22-Mar-09,0,0,0,0,0
23-Mar-09,0,20,0,0,0
24-Mar-09,96.75,0.73,167.85,0,0
25-Mar-09,588.06,79,401.22,0,0
26-Mar-09,294.83,132,378.34,0,0
27-Mar-09,266.99,21,143.91,0,0
28-Mar-09,0,0,0,0,0
29-Mar-09,168.47,27,138.56,0,0
30-Mar-09,655.22,451,538.72,0,0
31-Mar-09,402.63,199,284.65,0,0
1-Apr-09,213.27,257,19.91,0,0
2-Apr-09,512.84,202,259.01,0,0
3-Apr-09,726.6,304,462.14,0,0
4-Apr-09,509.75,220,137.34,0,0
5-Apr-09,422.73,112,98.7,0,0
6-Apr-09,871.69,423,468.7,0,0
7-Apr-09,1361.32,646,602.37,0,0
8-Apr-09,991.56,538,574.91,0,0
9-Apr-09,866.42,517,660.16,0,0
10-Apr-09,981.82,504,637.75,0,0
11-Apr-09,932.72,417,386.94,0,0
12-Apr-09,598.34,325,199.35,0,0
13-Apr-09,530.61,499,489.27,0,0
14-Apr-09,754.72,456,703.99,0,0
15-Apr-09,430.65,537,561.74,0,0
16-Apr-09,864.65,680,468.41,0,0
17-Apr-09,779.83,492,349.07,0,0
18-Apr-09,488.43,325,260.12,0,0
19-Apr-09,267.4,230,158.6,0,0
20-Apr-09,588.78,328,511.57,0,0
21-Apr-09,609.14,0,471.74,0,0
22-Apr-09,969.99,281,420.41,0,0
23-Apr-09,961.31,446,233.37,0,0
24-Apr-09,1031.09,517,362.72,0,0
25-Apr-09,916.94,560,94.86,0,0
26-Apr-09,681.89,470,204.36,0,0
27-Apr-09,972.77,598,422.8,0,0
28-Apr-09,1017.28,656,653.29,0,0
29-Apr-09,983.7,631,499.36,0,0
30-Apr-09,1256.68,480,708.81,0,0
1-May-09,1379.12,482,789.03,0,0
2-May-09,1238.31,372,754.15,0,0
3-May-09,677.48,336,693.61,0,0
4-May-09,1163.99,582,725.72,0,0
5-May-09,1563.93,741,661.41,0,0
6-May-09,1694.29,791,711.69,0,0
7-May-09,1662.73,858,691.44,0,0
8-May-09,1638.13,787,683.19,0,0
9-May-09,1624.37,644,604.51,0,0
10-May-09,1613.15,579,454.33,0,0
11-May-09,1494.73,563,606.33,0,0
12-May-09,1452.42,531,153.47,0,0
13-May-09,1229.51,289,0,0,0
14-May-09,1183.93,420,0,0,0
15-May-09,1002.32,270,0,0,0
16-May-09,535.4,114,0,0,0
17-May-09,249.26,29,0,0,0
18-May-09,344.62,0,0,0,0
19-May-09,0,149,0,0,297.52
20-May-09,0,365,0,0,258.07
21-May-09,0,394,0,0,370.85
22-May-09,0,404,0,0,0
23-May-09,0,438,0,0,0
24-May-09,0,54,0,0,0
25-May-09,0,153,0,0,0
26-May-09,0,0,0,0,0
27-May-09,0,0,0,0,0
28-May-09,0,101,0,0,0
29-May-09,0,0,0,0,0
30-May-09,0,47,0,0,0
31-May-09,0,187,0,0,0
1-Jun-09,32.67,141,0,0,0
2-Jun-09,56.82,134,0,0,0
3-Jun-09,25.52,316,0,0,0
4-Jun-09,0,450,0,0,0
5-Jun-09,0,486,0,0,0
6-Jun-09,0,611,0,0,0
7-Jun-09,0,763,0,0,0
8-Jun-09,0,687,0,0,0
9-Jun-09,0,583,0,0,0
10-Jun-09,0,285,0,0,0
11-Jun-09,0,352,0,0,0
12-Jun-09,0,232,0,0,0
13-Jun-09,0,0,0,0,0
14-Jun-09,0,0,0,0,0
15-Jun-09,0,30,0,0,0
16-Jun-09,0,16,0,0,0
17-Jun-09,16.29,0,0,0,0
18-Jun-09,0,0,0,0,0
19-Jun-09,0,0,0,0,0
20-Jun-09,0,0,0,0,0
21-Jun-09,0,0,0,0,0
22-Jun-09,0,0,0,0,0
23-Jun-09,0,0,0,0,0
24-Jun-09,0,308,0,0,0
25-Jun-09,0,351,0,0,0
26-Jun-09,0,360,0,0,0
27-Jun-09,0,352,0,0,0
28-Jun-09,0,211,0,0,0
29-Jun-09,0,288,0,0,0
30-Jun-09,0,320,0,0,0
1-Jul-09,0,330,0,0,0
